0.43,2.819,0.541,-7.917,11.109,5.067,0.0
-0.088,-1.3,-0.549,5.1,11.37,-3.898,0.0
0.212,0.657,-0.176,-1.238,12.301,-2.276,0.0
0.414,2.571,0.435,-7.14,11.493,3.728,0.0
-0.134,-1.563,-0.581,6.003,11.175,-3.841,0.0
0.177,0.398,-0.238,-0.426,12.269,-2.697,0.0
0.395,2.32,0.335,-6.365,11.79,2.56,0.0
-0.183,-1.826,-0.608,6.927,10.961,-3.718,0.0
0.141,0.139,-0.296,0.395,12.212,-3.052,0.0
0.372,2.068,0.243,-5.589,12.016,1.537,0.0
-0.234,-2.089,-0.629,7.875,10.727,-3.525,0.0
0.103,-0.121,-0.351,1.226,12.131,-3.342,0.0
0.348,1.815,0.156,-4.809,12.185,0.636,0.0
-0.288,-2.353,-0.644,8.852,10.473,-3.258,0.0
0.064,-0.381,-0.402,2.067,12.028,-3.57,0.0
0.321,1.56,0.075,-4.025,12.306,-0.156,0.0
-0.344,-2.617,-0.652,9.864,10.197,-2.912,0.0
0.023,-0.642,-0.449,2.918,11.904,-3.736,0.0
0.292,1.304,-0.002,-3.236,12.384,-0.853,0.0
-0.403,-2.882,-0.651,10.922,9.899,-2.48,0.0
-0.02,-0.903,-0.492,3.783,11.76,-3.84,0.0
0.262,1.048,-0.074,-2.441,12.427,-1.464,0.0
0.437,2.947,0.6,-8.313,10.993,5.898,0.0
-0.064,-1.165,-0.53,4.662,11.596,-3.883,0.0
0.229,0.79,-0.142,-1.639,12.438,-1.997,0.0
0.423,2.7,0.489,-7.534,11.433,4.451,0.0
-0.11,-1.427,-0.565,5.557,11.412,-3.862,0.0
0.195,0.532,-0.206,-0.83,12.42,-2.456,0.0
0.405,2.45,0.386,-6.757,11.773,3.195,0.0
-0.158,-1.69,-0.594,6.471,11.208,-3.777,0.0
0.16,0.273,-0.267,-0.012,12.376,-2.847,0.0
0.384,2.199,0.29,-5.98,12.035,2.097,0.0
-0.208,-1.953,-0.619,7.407,10.985,-3.623,0.0
0.123,0.014,-0.323,0.814,12.307,-3.172,0.0
0.361,1.946,0.201,-5.201,12.233,1.132,0.0
-0.26,-2.217,-0.637,8.37,10.741,-3.398,0.0
0.084,-0.246,-0.376,1.65,12.216,-3.434,0.0
0.335,1.692,0.116,-4.418,12.378,0.283,0.0
-0.314,-2.481,-0.649,9.364,10.476,-3.097,0.0
0.044,-0.507,-0.425,2.497,12.103,-3.634,0.0
0.307,1.437,0.037,-3.63,12.478,-0.465,0.0
-0.372,-2.745,-0.653,10.398,10.19,-2.715,0.0
0.002,-0.768,-0.47,3.356,11.97,-3.772,0.0
0.278,1.181,-0.037,-2.838,12.54,-1.122,0.0
-0.433,-3.009,-0.648,11.483,9.881,-2.245,0.0
-0.041,-1.029,-0.511,4.228,11.816,-3.849,0.0
0.246,0.924,-0.107,-2.038,12.567,-1.696,0.0
0.43,2.828,0.545,-7.929,11.345,5.23,0.0
-0.086,-1.291,-0.547,5.115,11.642,-3.864,0.0
0.213,0.666,-0.174,-1.232,12.564,-2.195,0.0
0.414,2.579,0.438,-7.15,11.734,3.876,0.0
-0.133,-1.554,-0.58,6.02,11.449,-3.814,0.0
0.178,0.407,-0.236,-0.418,12.533,-2.623,0.0
0.395,2.329,0.339,-6.371,12.036,2.696,0.0
-0.181,-1.817,-0.607,6.945,11.236,-3.699,0.0
0.142,0.148,-0.294,0.404,12.477,-2.983,0.0
0.373,2.077,0.246,-5.592,12.266,1.661,0.0
-0.232,-2.08,-0.628,7.894,11.003,-3.514,0.0
0.104,-0.111,-0.349,1.236,12.398,-3.279,0.0
0.349,1.824,0.159,-4.81,12.438,0.751,0.0
-0.286,-2.344,-0.644,8.873,10.75,-3.256,0.0
0.065,-0.372,-0.4,2.078,12.296,-3.513,0.0
0.322,1.569,0.078,-4.024,12.561,-0.05,0.0
-0.342,-2.608,-0.652,9.887,10.475,-2.921,0.0
0.024,-0.633,-0.447,2.931,12.174,-3.685,0.0
0.293,1.313,0.001,-3.234,12.642,-0.755,0.0
-0.401,-2.872,-0.651,10.946,10.178,-2.502,0.0
-0.018,-0.894,-0.49,3.797,12.031,-3.796,0.0
0.263,1.057,-0.072,-2.437,12.687,-1.373,0.0
0.437,2.955,0.604,-8.329,11.225,6.071,0.0
-0.062,-1.156,-0.529,4.677,11.868,-3.845,0.0
0.231,0.799,-0.14,-1.633,12.7,-1.912,0.0
0.423,2.708,0.492,-7.545,11.671,4.607,0.0
-0.108,-1.418,-0.564,5.573,11.685,-3.832,0.0
0.197,0.541,-0.204,-0.823,12.683,-2.378,0.0
0.406,2.459,0.389,-6.764,12.017,3.337,0.0
-0.156,-1.681,-0.593,6.488,11.482,-3.753,0.0
0.161,0.282,-0.265,-0.004,12.641,-2.775,0.0
0.385,2.21,0.293,-5.983,12.283,2.234,0.0
-0.204,-1.944,-0.619,7.426,11.264,-3.594,0.0
0.126,0.017,-0.322,0.842,12.576,-3.095,0.0
0.363,1.954,0.197,-5.162,12.495,1.243,0.0
-0.252,-2.215,-0.637,8.398,11.031,-3.344,0.0
0.093,-0.262,-0.379,1.737,12.493,-3.326,0.0
0.337,1.679,0.1,-4.27,12.66,0.329,0.0
-0.306,-2.506,-0.642,9.431,10.772,-3.004,0.0
0.061,-0.563,-0.435,2.698,12.386,-3.462,0.0
0.311,1.377,-0.001,-3.285,12.78,-0.508,0.0
-0.37,-2.826,-0.629,10.571,10.475,-2.561,0.0
0.027,-0.894,-0.487,3.744,12.248,-3.503,0.0
0.284,1.039,-0.102,-2.201,12.85,-1.251,0.0
0.418,2.941,0.544,-8.019,11.508,5.74,0.0
-0.012,-1.254,-0.533,4.87,12.071,-3.44,0.0
0.259,0.667,-0.201,-1.027,12.871,-1.858,0.0
0.407,2.587,0.364,-6.718,12.119,3.759,0.0
-0.061,-1.642,-0.566,6.059,11.85,-3.286,0.0
0.233,0.266,-0.294,0.202,12.841,-2.313,0.0
0.394,2.201,0.192,-5.345,12.553,2.093,0.0
-0.124,-2.049,-0.578,7.282,11.588,-3.051,0.0
0.206,-0.15,-0.375,1.446,12.765,-2.599,0.0
0.38,1.795,0.035,-3.96,12.829,0.765,0.0
-0.203,-2.461,-0.557,8.479,11.298,-2.8,0.0
0.178,-0.562,-0.44,2.631,12.656,-2.73,0.0
0.368,1.389,-0.1,-2.632,12.983,-0.215,0.0
-0.298,-2.858,-0.495,9.614,10.997,-2.6,0.0
0.146,-0.951,-0.484,3.695,12.529,-2.748,0.0
0.36,1.008,-0.21,-1.436,13.054,-0.872,0.0
0.372,2.974,0.36,-7.07,12.009,5.017,0.0
0.115,-1.292,-0.501,4.554,12.415,-2.695,0.0
0.355,0.683,-0.294,-0.448,13.079,-1.256,0.0
0.389,2.702,0.192,-5.803,12.495,3.599,0.0
0.089,-1.553,-0.496,5.126,12.344,-2.633,0.0
0.358,0.45,-0.35,0.26,13.097,-1.415,0.0
0.4,2.525,0.071,-4.883,12.777,2.797,0.0
0.079,-1.701,-0.475,5.346,12.345,-2.59,0.0
0.369,0.348,-0.385,0.638,13.132,-1.407,0.0
0.404,2.484,-0.002,-4.385,12.93,2.537,0.0
0.097,-1.699,-0.454,5.177,12.44,-2.542,0.0
0.388,0.413,-0.403,0.652,13.201,-1.253,0.0
0.394,2.621,-0.023,-4.39,12.985,2.829,0.0
0.153,-1.511,-0.444,4.601,12.639,-2.421,0.0
0.415,0.687,-0.409,0.297,13.311,-0.906,0.0
0.354,2.973,0.029,-5.082,12.889,3.896,0.0
0.243,-1.098,-0.451,3.664,12.919,-2.16,0.0
0.441,1.213,-0.4,-0.449,13.451,-0.251,0.0
-0.168,-2.698,-0.165,6.682,12.069,-3.568,0.0
0.348,-0.414,-0.471,2.434,13.241,-1.695,0.0
